period,year,reporter_iso3,partner_iso3,partner_name,partner_iso2,region_name,hs6,product_description,trade_value_usd,net_weight_kg,quantity,unit_value_usd_per_kg,transaction_count,trade_volatility_6m,unit_value_volatility_6m,trade_growth_mom,gdp_usd,gdp_per_capita_usd,gdp_growth_pct,inflation_pct,population,trade_pct_gdp,tariff_rate,tariff_type,tariff_scope,rta_exists,rta_name,rta_status,rta_in_force_for_year,partner_locode_count,partner_port_count,partner_airport_count,partner_inland_terminal_count,sanctions_entity_count,ofac_entity_count,sanctions_present
202504,2025,IND,AUS,Australia,AU,Oceania,847130,Portable automatic data processing machines (Laptops),469159090.21999997,2126529.88,2126529.88,220.6219,2,271794067.15,35.6045,-0.4887,671958189672.06,16127.0,2.7,3.0,55231106.0,55.0,0.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Australia ECTA,In Force,1,2593,378,622,1830,0,0,0
202505,2025,IND,AUS,Australia,AU,Oceania,847130,Portable automatic data processing machines (Laptops),809749849.53,3012855.21,3012855.21,268.7649,2,273518887.22,36.0825,0.726,671958189672.06,16127.0,2.7,3.0,55231106.0,55.0,0.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Australia ECTA,In Force,1,2593,378,622,1830,0,0,0
202506,2025,IND,AUS,Australia,AU,Oceania,847130,Portable automatic data processing machines (Laptops),1032375890.8199999,3853440.3,3853440.3,267.9102,2,281851529.07,39.4784,0.2749,671958189672.06,16127.0,2.7,3.0,55231106.0,55.0,0.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Australia ECTA,In Force,1,2593,378,622,1830,0,0,0
202507,2025,IND,AUS,Australia,AU,Oceania,847130,Portable automatic data processing machines (Laptops),282195590.09,1085767.83,1085767.83,259.9042,2,332827621.56,44.9535,-0.7267,671958189672.06,16127.0,2.7,3.0,55231106.0,55.0,0.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Australia ECTA,In Force,1,2593,378,622,1830,0,0,0
202508,2025,IND,AUS,Australia,AU,Oceania,847130,Portable automatic data processing machines (Laptops),1284668637.74,5009448.6,5009448.6,256.4491,2,282706066.73,47.478,3.5524,671958189672.06,16127.0,2.7,3.0,55231106.0,55.0,0.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Australia ECTA,In Force,1,2593,378,622,1830,0,0,0
202509,2025,IND,AUS,Australia,AU,Oceania,847130,Portable automatic data processing machines (Laptops),667936153.23,2757723.67,2757723.67,242.2056,2,368883996.59,36.2619,-0.4801,671958189672.06,16127.0,2.7,3.0,55231106.0,55.0,0.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Australia ECTA,In Force,1,2593,378,622,1830,0,0,0
202510,2025,IND,AUS,Australia,AU,Oceania,847130,Portable automatic data processing machines (Laptops),518336770.28000003,2059000.1099999999,2059000.1099999999,251.742,2,366952264.86,18.4093,-0.224,671958189672.06,16127.0,2.7,3.0,55231106.0,55.0,0.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Australia ECTA,In Force,1,2593,378,622,1830,0,0,0
202511,2025,IND,AUS,Australia,AU,Oceania,847130,Portable automatic data processing machines (Laptops),620854192.55,2345253.93,2345253.93,264.7279,2,359696408.16,10.0854,0.1978,671958189672.06,16127.0,2.7,3.0,55231106.0,55.0,0.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Australia ECTA,In Force,1,2593,378,622,1830,0,0,0
202512,2025,IND,AUS,Australia,AU,Oceania,847130,Portable automatic data processing machines (Laptops),241842123.85,1025705.76,1025705.76,235.7812,2,363336605.89,9.3152,-0.6105,671958189672.06,16127.0,2.7,3.0,55231106.0,55.0,0.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Australia ECTA,In Force,1,2593,378,622,1830,0,0,0
202201,2022,IND,AUS,Australia,AU,Oceania,851712,Telephones for cellular networks / smartphones,80449568.91,2683304.2,2683304.2,29.9815,2,,,,614936932712.44,14758.49,3.4,4.1,53606767.0,53.5,0.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Australia ECTA,In Force,1,2593,378,622,1830,0,0,0
202202,2022,IND,AUS,Australia,AU,Oceania,851712,Telephones for cellular networks / smartphones,178237318.67,4736070.42,4736070.42,37.634,2,,,1.2155,614936932712.44,14758.49,3.4,4.1,53606767.0,53.5,0.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Australia ECTA,In Force,1,2593,378,622,1830,0,0,0
202203,2022,IND,AUS,Australia,AU,Oceania,851712,Telephones for cellular networks / smartphones,40180336.06,1789878.13,1789878.13,22.4486,2,69146380.97,5.4111,-0.7746,614936932712.44,14758.49,3.4,4.1,53606767.0,53.5,0.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Australia ECTA,In Force,1,2593,378,622,1830,0,0,0
202204,2022,IND,AUS,Australia,AU,Oceania,851712,Telephones for cellular networks / smartphones,79928186.17,2853780.99,2853780.99,28.0078,2,70997400.85,7.5928,0.9892,614936932712.44,14758.49,3.4,4.1,53606767.0,53.5,0.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Australia ECTA,In Force,1,2593,378,622,1830,0,0,0
202205,2022,IND,AUS,Australia,AU,Oceania,851712,Telephones for cellular networks / smartphones,10213256.03,249732.05000000002,249732.05000000002,40.8969,2,58799542.6,6.2807,-0.8722,614936932712.44,14758.49,3.4,4.1,53606767.0,53.5,0.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Australia ECTA,In Force,1,2593,378,622,1830,0,0,0
202206,2022,IND,AUS,Australia,AU,Oceania,851712,Telephones for cellular networks / smartphones,111489085.11000001,2722904.88,2722904.88,40.9449,2,63408223.9,7.4486,9.9161,614936932712.44,14758.49,3.4,4.1,53606767.0,53.5,0.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Australia ECTA,In Force,1,2593,378,622,1830,0,0,0
202207,2022,IND,AUS,Australia,AU,Oceania,851712,Telephones for cellular networks / smartphones,119465867.36,3632630.81,3632630.81,32.8869,2,58357706.43,7.6382,0.0715,614936932712.44,14758.49,3.4,4.1,53606767.0,53.5,0.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Australia ECTA,In Force,1,2593,378,622,1830,0,0,0
202208,2022,IND,AUS,Australia,AU,Oceania,851712,Telephones for cellular networks / smartphones,127214290.36000001,3877482.8,3877482.8,32.8085,2,60108515.25,7.4747,0.0649,614936932712.44,14758.49,3.4,4.1,53606767.0,53.5,0.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Australia ECTA,In Force,1,2593,378,622,1830,0,0,0
202209,2022,IND,AUS,Australia,AU,Oceania,851712,Telephones for cellular networks / smartphones,217110611.5,5637784.1899999995,5637784.1899999995,38.5099,2,47375290.12,7.2358,0.7067,614936932712.44,14758.49,3.4,4.1,53606767.0,53.5,0.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Australia ECTA,In Force,1,2593,378,622,1830,0,0,0
202210,2022,IND,AUS,Australia,AU,Oceania,851712,Telephones for cellular networks / smartphones,103942361.45,3606331.43,3606331.43,28.8222,2,67405704.15,5.2508,-0.5212,614936932712.44,14758.49,3.4,4.1,53606767.0,53.5,0.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Australia ECTA,In Force,1,2593,378,622,1830,0,0,0
202211,2022,IND,AUS,Australia,AU,Oceania,851712,Telephones for cellular networks / smartphones,167399452.32,3975078.7,3975078.7,42.1122,2,65894637.61,5.0183,0.6105,614936932712.44,14758.49,3.4,4.1,53606767.0,53.5,0.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Australia ECTA,In Force,1,2593,378,622,1830,0,0,0
202212,2022,IND,AUS,Australia,AU,Oceania,851712,Telephones for cellular networks / smartphones,51828123.230000004,1906006.88,1906006.88,27.192,2,43330403.15,5.2822,-0.6904,614936932712.44,14758.49,3.4,4.1,53606767.0,53.5,0.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Australia ECTA,In Force,1,2593,378,622,1830,0,0,0
202301,2023,IND,AUS,Australia,AU,Oceania,851712,Telephones for cellular networks / smartphones,51392481.370000005,2077020.5799999998,2077020.5799999998,24.7434,2,56369270.71,5.6833,-0.0084,633385040693.81,15201.24,2.7,4.1,54142835.0,54.0,0.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Australia ECTA,In Force,1,2593,378,622,1830,0,0,0
202302,2023,IND,AUS,Australia,AU,Oceania,851712,Telephones for cellular networks / smartphones,108949131.08000001,3824031.51,3824031.51,28.4906,2,65331864.72,6.7877,1.1199,633385040693.81,15201.24,2.7,4.1,54142835.0,54.0,0.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Australia ECTA,In Force,1,2593,378,622,1830,0,0,0
202303,2023,IND,AUS,Australia,AU,Oceania,851712,Telephones for cellular networks / smartphones,97136422.25999999,2297834.79,2297834.79,42.273,2,65343647.53,6.958,-0.1084,633385040693.81,15201.24,2.7,4.1,54142835.0,54.0,0.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Australia ECTA,In Force,1,2593,378,622,1830,0,0,0
202304,2023,IND,AUS,Australia,AU,Oceania,851712,Telephones for cellular networks / smartphones,81015196.81,3287013.37,3287013.37,24.6471,2,43051873.73,7.8171,-0.166,633385040693.81,15201.24,2.7,4.1,54142835.0,54.0,0.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Australia ECTA,In Force,1,2593,378,622,1830,0,0,0
202305,2023,IND,AUS,Australia,AU,Oceania,851712,Telephones for cellular networks / smartphones,83412693.78,2556732.0,2556732.0,32.6247,2,43305184.07,8.3531,0.0296,633385040693.81,15201.24,2.7,4.1,54142835.0,54.0,0.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Australia ECTA,In Force,1,2593,378,622,1830,0,0,0
202306,2023,IND,AUS,Australia,AU,Oceania,851712,Telephones for cellular networks / smartphones,45088513.93,1748376.54,1748376.54,25.7888,2,23451598.38,6.6927,-0.4595,633385040693.81,15201.24,2.7,4.1,54142835.0,54.0,0.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Australia ECTA,In Force,1,2593,378,622,1830,0,0,0
202307,2023,IND,AUS,Australia,AU,Oceania,851712,Telephones for cellular networks / smartphones,125597525.88,3651432.2300000004,3651432.2300000004,34.3968,2,25113333.01,6.8333,1.7856,633385040693.81,15201.24,2.7,4.1,54142835.0,54.0,0.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Australia ECTA,In Force,1,2593,378,622,1830,0,0,0
202308,2023,IND,AUS,Australia,AU,Oceania,851712,Telephones for cellular networks / smartphones,46402312.26,1765835.3,1765835.3,26.2778,2,27633686.03,6.546,-0.6305,633385040693.81,15201.24,2.7,4.1,54142835.0,54.0,0.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Australia ECTA,In Force,1,2593,378,622,1830,0,0,0
202309,2023,IND,AUS,Australia,AU,Oceania,851712,Telephones for cellular networks / smartphones,142814216.08,4613298.32,4613298.32,30.9571,2,30766157.92,6.7981,2.0777,633385040693.81,15201.24,2.7,4.1,54142835.0,54.0,0.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Australia ECTA,In Force,1,2593,378,622,1830,0,0,0
202310,2023,IND,AUS,Australia,AU,Oceania,851712,Telephones for cellular networks / smartphones,78360961.3,2614954.3000000003,2614954.3000000003,29.9665,2,40143547.67,4.0666,-0.4513,633385040693.81,15201.24,2.7,4.1,54142835.0,54.0,0.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Australia ECTA,In Force,1,2593,378,622,1830,0,0,0
202311,2023,IND,AUS,Australia,AU,Oceania,851712,Telephones for cellular networks / smartphones,43743668.04,1770881.75,1770881.75,24.7016,2,40242328.26,3.4272,-0.4418,633385040693.81,15201.24,2.7,4.1,54142835.0,54.0,0.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Australia ECTA,In Force,1,2593,378,622,1830,0,0,0
202312,2023,IND,AUS,Australia,AU,Oceania,851712,Telephones for cellular networks / smartphones,48652298.59,1507778.23,1507778.23,32.2675,2,44020252.55,3.7277,0.1122,633385040693.81,15201.24,2.7,4.1,54142835.0,54.0,0.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Australia ECTA,In Force,1,2593,378,622,1830,0,0,0
202401,2024,IND,AUS,Australia,AU,Oceania,851712,Telephones for cellular networks / smartphones,162267876.41,5980594.24,5980594.24,27.1324,2,43470170.3,3.66,2.3353,652386591914.62,15657.28,3.4,3.0,54684263.0,54.5,0.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Australia ECTA,In Force,1,2593,378,622,1830,0,0,0
202402,2024,IND,AUS,Australia,AU,Oceania,851712,Telephones for cellular networks / smartphones,19282357.560000002,624422.51,624422.51,30.8803,2,52621159.1,2.9531,-0.8812,652386591914.62,15657.28,3.4,3.0,54684263.0,54.5,0.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Australia ECTA,In Force,1,2593,378,622,1830,0,0,0
202403,2024,IND,AUS,Australia,AU,Oceania,851712,Telephones for cellular networks / smartphones,118900198.08,4114755.4,4114755.4,28.8961,2,57727010.02,2.8403,5.1663,652386591914.62,15657.28,3.4,3.0,54684263.0,54.5,0.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Australia ECTA,In Force,1,2593,378,622,1830,0,0,0
202404,2024,IND,AUS,Australia,AU,Oceania,851712,Telephones for cellular networks / smartphones,64447002.44,1674259.1500000001,1674259.1500000001,38.4928,2,53394498.51,2.7246,-0.458,652386591914.62,15657.28,3.4,3.0,54684263.0,54.5,0.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Australia ECTA,In Force,1,2593,378,622,1830,0,0,0
202405,2024,IND,AUS,Australia,AU,Oceania,851712,Telephones for cellular networks / smartphones,211029749.62,5371323.59,5371323.59,39.2882,2,53704795.17,4.7879,2.2745,652386591914.62,15657.28,3.4,3.0,54684263.0,54.5,0.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Australia ECTA,In Force,1,2593,378,622,1830,0,0,0
202406,2024,IND,AUS,Australia,AU,Oceania,851712,Telephones for cellular networks / smartphones,122371346.14,4070861.88,4070861.88,30.0603,2,73317609.44,5.0166,-0.4201,652386591914.62,15657.28,3.4,3.0,54684263.0,54.5,0.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Australia ECTA,In Force,1,2593,378,622,1830,0,0,0
202407,2024,IND,AUS,Australia,AU,Oceania,851712,Telephones for cellular networks / smartphones,87516965.84,2474556.06,2474556.06,35.3667,2,68163785.51,5.145,-0.2848,652386591914.62,15657.28,3.4,3.0,54684263.0,54.5,0.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Australia ECTA,In Force,1,2593,378,622,1830,0,0,0
202408,2024,IND,AUS,Australia,AU,Oceania,851712,Telephones for cellular networks / smartphones,170092348.25,4313938.68,4313938.68,39.4286,2,64850696.88,4.4978,0.9435,652386591914.62,15657.28,3.4,3.0,54684263.0,54.5,0.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Australia ECTA,In Force,1,2593,378,622,1830,0,0,0
202409,2024,IND,AUS,Australia,AU,Oceania,851712,Telephones for cellular networks / smartphones,124696227.73,4017786.09,4017786.09,31.0361,2,53761168.63,4.7244,-0.2669,652386591914.62,15657.28,3.4,3.0,54684263.0,54.5,0.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Australia ECTA,In Force,1,2593,378,622,1830,0,0,0
202410,2024,IND,AUS,Australia,AU,Oceania,851712,Telephones for cellular networks / smartphones,107237118.49,3287874.87,3287874.87,32.6159,2,53593922.82,4.2,-0.14,652386591914.62,15657.28,3.4,3.0,54684263.0,54.5,0.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Australia ECTA,In Force,1,2593,378,622,1830,0,0,0
202411,2024,IND,AUS,Australia,AU,Oceania,851712,Telephones for cellular networks / smartphones,64417433.629999995,3108297.0700000003,3108297.0700000003,20.7243,2,45332414.47,4.0773,-0.3993,652386591914.62,15657.28,3.4,3.0,54684263.0,54.5,0.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Australia ECTA,In Force,1,2593,378,622,1830,0,0,0
202412,2024,IND,AUS,Australia,AU,Oceania,851712,Telephones for cellular networks / smartphones,136568055.57,2936681.46,2936681.46,46.5042,2,36129095.4,6.2842,1.12,652386591914.62,15657.28,3.4,3.0,54684263.0,54.5,0.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Australia ECTA,In Force,1,2593,378,622,1830,0,0,0
202501,2025,IND,AUS,Australia,AU,Oceania,851712,Telephones for cellular networks / smartphones,96248516.72,3874019.18,3874019.18,24.8446,2,37332274.82,8.6507,-0.2952,671958189672.06,16127.0,2.7,3.0,55231106.0,55.0,0.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Australia ECTA,In Force,1,2593,378,622,1830,0,0,0
202502,2025,IND,AUS,Australia,AU,Oceania,851712,Telephones for cellular networks / smartphones,115161385.88,4151551.1000000006,4151551.1000000006,27.7394,2,36195443.97,9.4186,0.1965,671958189672.06,16127.0,2.7,3.0,55231106.0,55.0,0.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Australia ECTA,In Force,1,2593,378,622,1830,0,0,0
202503,2025,IND,AUS,Australia,AU,Oceania,851712,Telephones for cellular networks / smartphones,97083638.03999999,2472509.27,2472509.27,39.2652,2,25227193.05,8.8998,-0.157,671958189672.06,16127.0,2.7,3.0,55231106.0,55.0,0.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Australia ECTA,In Force,1,2593,378,622,1830,0,0,0
202504,2025,IND,AUS,Australia,AU,Oceania,851712,Telephones for cellular networks / smartphones,111728229.77,3313282.6799999997,3313282.6799999997,33.7213,2,23923178.78,9.5918,0.1508,671958189672.06,16127.0,2.7,3.0,55231106.0,55.0,0.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Australia ECTA,In Force,1,2593,378,622,1830,0,0,0
202505,2025,IND,AUS,Australia,AU,Oceania,851712,Telephones for cellular networks / smartphones,94823358.22,4855574.5,4855574.5,19.5288,2,24159393.74,9.6177,-0.1513,671958189672.06,16127.0,2.7,3.0,55231106.0,55.0,0.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Australia ECTA,In Force,1,2593,378,622,1830,0,0,0
202506,2025,IND,AUS,Australia,AU,Oceania,851712,Telephones for cellular networks / smartphones,210599121.61,4664656.03,4664656.03,45.1478,2,16186607.43,9.9093,1.221,671958189672.06,16127.0,2.7,3.0,55231106.0,55.0,0.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Australia ECTA,In Force,1,2593,378,622,1830,0,0,0
202507,2025,IND,AUS,Australia,AU,Oceania,851712,Telephones for cellular networks / smartphones,236810128.19,6001852.1,6001852.1,39.4562,2,44761325.96,9.5182,0.1245,671958189672.06,16127.0,2.7,3.0,55231106.0,55.0,0.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Australia ECTA,In Force,1,2593,378,622,1830,0,0,0
202508,2025,IND,AUS,Australia,AU,Oceania,851712,Telephones for cellular networks / smartphones,171319328.39,4867891.109999999,4867891.109999999,35.1937,2,62515553.04,9.2772,-0.2766,671958189672.06,16127.0,2.7,3.0,55231106.0,55.0,0.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Australia ECTA,In Force,1,2593,378,622,1830,0,0,0
202509,2025,IND,AUS,Australia,AU,Oceania,851712,Telephones for cellular networks / smartphones,67205683.75,1422108.53,1422108.53,47.2578,2,61463388.44,8.7312,-0.6077,671958189672.06,16127.0,2.7,3.0,55231106.0,55.0,0.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Australia ECTA,In Force,1,2593,378,622,1830,0,0,0
202510,2025,IND,AUS,Australia,AU,Oceania,851712,Telephones for cellular networks / smartphones,130038338.55000001,3717238.94,3717238.94,34.9825,2,67849015.1,9.9641,0.9349,671958189672.06,16127.0,2.7,3.0,55231106.0,55.0,0.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Australia ECTA,In Force,1,2593,378,622,1830,0,0,0
202511,2025,IND,AUS,Australia,AU,Oceania,851712,Telephones for cellular networks / smartphones,147904511.3,3184047.75,3184047.75,46.4517,2,66243744.96,9.9014,0.1374,671958189672.06,16127.0,2.7,3.0,55231106.0,55.0,0.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Australia ECTA,In Force,1,2593,378,622,1830,0,0,0
202512,2025,IND,AUS,Australia,AU,Oceania,851712,Telephones for cellular networks / smartphones,120352574.72,4687849.51,4687849.51,25.6733,2,60399463.4,5.61,-0.1863,671958189672.06,16127.0,2.7,3.0,55231106.0,55.0,0.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - Australia ECTA,In Force,1,2593,378,622,1830,0,0,0
202201,2022,IND,BRA,Brazil,BR,Americas,90411,Pepper of genus Piper; neither crushed nor ground,16056969.74,3176999.6399999997,3176999.6399999997,5.0541,2,,,,614936932712.44,14758.49,3.4,4.1,53606767.0,53.5,15.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - MERCOSUR PTA,In Force,1,5635,206,430,5576,0,0,0
202202,2022,IND,BRA,Brazil,BR,Americas,90411,Pepper of genus Piper; neither crushed nor ground,19904401.130000003,3587381.21,3587381.21,5.5484,2,,,0.2396,614936932712.44,14758.49,3.4,4.1,53606767.0,53.5,15.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - MERCOSUR PTA,In Force,1,5635,206,430,5576,0,0,0
202203,2022,IND,BRA,Brazil,BR,Americas,90411,Pepper of genus Piper; neither crushed nor ground,10791764.45,1926180.61,1926180.61,5.6027,2,2720544.83,0.3495,-0.4578,614936932712.44,14758.49,3.4,4.1,53606767.0,53.5,15.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - MERCOSUR PTA,In Force,1,5635,206,430,5576,0,0,0
202204,2022,IND,BRA,Brazil,BR,Americas,90411,Pepper of genus Piper; neither crushed nor ground,6920310.15,1324431.8800000001,1324431.8800000001,5.2251,2,4574663.24,0.3023,-0.3587,614936932712.44,14758.49,3.4,4.1,53606767.0,53.5,15.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - MERCOSUR PTA,In Force,1,5635,206,430,5576,0,0,0
202205,2022,IND,BRA,Brazil,BR,Americas,90411,Pepper of genus Piper; neither crushed nor ground,10719284.7,1846059.7400000002,1846059.7400000002,5.8066,2,5719983.89,0.2621,0.549,614936932712.44,14758.49,3.4,4.1,53606767.0,53.5,15.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - MERCOSUR PTA,In Force,1,5635,206,430,5576,0,0,0
202206,2022,IND,BRA,Brazil,BR,Americas,90411,Pepper of genus Piper; neither crushed nor ground,10944056.28,2010838.0299999998,2010838.0299999998,5.4425,2,5098594.39,0.3031,0.021,614936932712.44,14758.49,3.4,4.1,53606767.0,53.5,15.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - MERCOSUR PTA,In Force,1,5635,206,430,5576,0,0,0
202207,2022,IND,BRA,Brazil,BR,Americas,90411,Pepper of genus Piper; neither crushed nor ground,23335332.700000003,4371001.38,4371001.38,5.3387,2,4628200.54,0.2711,1.1322,614936932712.44,14758.49,3.4,4.1,53606767.0,53.5,15.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - MERCOSUR PTA,In Force,1,5635,206,430,5576,0,0,0
202208,2022,IND,BRA,Brazil,BR,Americas,90411,Pepper of genus Piper; neither crushed nor ground,30857257.549999997,5379562.5,5379562.5,5.736,2,6359361.96,0.2057,0.3223,614936932712.44,14758.49,3.4,4.1,53606767.0,53.5,15.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - MERCOSUR PTA,In Force,1,5635,206,430,5576,0,0,0
202209,2022,IND,BRA,Brazil,BR,Americas,90411,Pepper of genus Piper; neither crushed nor ground,22432069.46,3852157.74,3852157.74,5.8232,2,9344243.66,0.2286,-0.273,614936932712.44,14758.49,3.4,4.1,53606767.0,53.5,15.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - MERCOSUR PTA,In Force,1,5635,206,430,5576,0,0,0
202210,2022,IND,BRA,Brazil,BR,Americas,90411,Pepper of genus Piper; neither crushed nor ground,2320533.6799999997,429521.20999999996,429521.20999999996,5.4026,2,9356001.81,0.2592,-0.8966,614936932712.44,14758.49,3.4,4.1,53606767.0,53.5,15.0,MFN_APPLIED,PARTNER_SPECIFIC,1.0,India - MERCOSUR PTA,In Force,1,5635,206,430,5576,0,0,0
