reporter_iso3,partner_iso3,cmd_code,period,export_value_usd,export_net_weight,import_value_usd,import_net_weight,export_unit_value,import_unit_value
DEU,IND,851712,202212,40081654.08,989778.53,9777631.13,363456.22,40.4956,26.9018
DEU,IND,851712,202301,59156210.48,3646492.09,132308069.08,4015279.46,16.2228,32.9511
DEU,IND,851712,202302,24642542.02,1431152.91,59103757.37,1558843.62,17.2187,37.9151
DEU,IND,851712,202303,80979737.9,3543083.07,3345987.58,208698.18,22.8557,16.0327
DEU,IND,851712,202304,15174189.93,981595.61,81459609.05,2228795.66,15.4587,36.5487
DEU,IND,851712,202305,21936187.91,579341.74,54002251.19,2843945.05,37.864,18.9885
DEU,IND,851712,202306,123258382.05,3070541.3,37260970.74,2299344.32,40.1422,16.205
DEU,IND,851712,202307,56935085.48,2508082.16,88022066.08,2160148.99,22.7006,40.7481
DEU,IND,851712,202308,58433960.39,2109927.73,63818681.32,1772850.91,27.6948,35.9978
DEU,IND,851712,202309,42217266.15,1573708.21,72528161.7,1725109.2,26.8266,42.0426
DEU,IND,851712,202310,69694413.06,2101029.17,18577555.04,524415.92,33.1716,35.4252
DEU,IND,851712,202311,51408724.09,1151569.83,7457872.08,335784.76,44.6423,22.2103
DEU,IND,851712,202312,95478438.86,2647232.76,41859587.7,1173314.8,36.0673,35.6763
DEU,IND,851712,202401,78908916.04,4110914.99,98852133.13,2761997.86,19.195,35.7901
DEU,IND,851712,202402,129116812.35,3324020.33,62980865.01,2875588.88,38.8436,21.9019
DEU,IND,851712,202403,55283782.41,1354186.63,23384813.45,954571.25,40.8243,24.4977
DEU,IND,851712,202404,41433000.64,1398826.84,12055869.91,522200.76,29.6198,23.0867
DEU,IND,851712,202405,38659431.78,1039492.43,24034951.1,1200930.13,37.1907,20.0136
DEU,IND,851712,202406,1142312.75,69200.2,46001627.92,2474729.23,16.5074,18.5885
DEU,IND,851712,202407,78903647.12,2569906.61,117799312.78,2696922.74,30.7029,43.6792
DEU,IND,851712,202408,90205191.14,3360607.74,34140383.6,1973089.19,26.8419,17.303
DEU,IND,851712,202409,24530764.93,1063393.9,68924336.09,2587554.74,23.0684,26.6369
DEU,IND,851712,202410,21138952.54,644896.92,61145157.16,2117019.08,32.7788,28.8827
DEU,IND,851712,202411,5752734.11,330065.54,16365307.99,475669.7,17.4291,34.4048
DEU,IND,851712,202412,24756025.62,1639278.86,138083125.49,3233743.66,15.1018,42.7007
DEU,IND,851712,202501,57650698.0,2091346.0,94291289.23,2510821.27,27.5663,37.554
DEU,IND,851712,202502,126464482.09,3216968.91,60761190.11,2310807.68,39.3117,26.2944
DEU,IND,851712,202503,39385540.2,1886566.79,89664621.57,2029209.92,20.8768,44.187
DEU,IND,851712,202504,8796504.05,556532.98,82531714.65,1945317.88,15.8059,42.4258
DEU,IND,851712,202505,9479108.98,295821.43,81210091.23,1893573.24,32.0433,42.8872
DEU,IND,851712,202506,28368339.58,1882249.84,37154266.53,1356227.94,15.0715,27.3953
DEU,IND,851712,202507,9295515.91,370635.88,44135473.52,1416588.37,25.0799,31.1562
DEU,IND,851712,202508,42977042.56,993702.87,182046859.41,4857524.2,43.2494,37.4773
DEU,IND,851712,202509,82158485.35,2860102.74,24427494.76,620836.95,28.7257,39.3461
DEU,IND,851712,202510,56668329.3,1935980.13,22884425.16,1478067.27,29.2711,15.4827
DEU,IND,851712,202511,18557354.27,1151322.42,33570212.12,1179964.05,16.1183,28.4502
DEU,IND,851712,202512,75389337.29,2034987.23,26450445.41,658057.96,37.0466,40.1947
DEU,SAU,090411,202201,15342390.32,3059772.8,17410194.66,2952766.3,5.0142,5.8962
DEU,SAU,090411,202202,10670707.08,1832243.83,10476657.08,1819966.26,5.8238,5.7565
DEU,SAU,090411,202203,7880970.02,1648383.02,1543411.69,280879.17,4.781,5.4949
DEU,SAU,090411,202204,13630992.36,2300204.73,2319075.74,463245.98,5.926,5.0061
DEU,SAU,090411,202205,15332681.97,3029280.59,12668208.79,2399613.22,5.0615,5.2793
DEU,SAU,090411,202206,7722570.73,1373003.9,7249561.42,1388903.83,5.6246,5.2196
DEU,SAU,090411,202207,14819911.08,2737530.27,7175980.83,1564461.91,5.4136,4.5869
DEU,SAU,090411,202208,4432843.8,749837.41,4599614.22,773204.23,5.9117,5.9488
DEU,SAU,090411,202209,1234446.42,256040.47,2861264.38,629514.97,4.8213,4.5452
DEU,SAU,090411,202210,13016183.69,2320946.51,11959647.62,1988296.27,5.6081,6.015
DEU,SAU,090411,202211,11078745.1,2365237.21,14255234.17,2553299.16,4.684,5.5831
DEU,SAU,090411,202212,10161391.62,2070853.03,14977748.76,2647918.98,4.9069,5.6564
DEU,SAU,090411,202301,14624403.04,3182632.46,4348026.23,732035.2,4.5951,5.9396
DEU,SAU,090411,202302,20493847.23,3673817.95,7557701.03,1388898.63,5.5784,5.4415
DEU,SAU,090411,202303,18471135.72,3054820.33,4629476.98,800077.07,6.0466,5.7863
DEU,SAU,090411,202304,3028770.35,525904.31,10576692.28,2305556.38,5.7592,4.5875
DEU,SAU,090411,202305,10975129.33,2101176.96,12822205.25,2794602.12,5.2233,4.5882
DEU,SAU,090411,202306,3547829.43,636113.97,694137.91,137476.31,5.5773,5.0491
DEU,SAU,090411,202307,15541377.27,3129063.8,10557701.86,2016983.06,4.9668,5.2344
DEU,SAU,090411,202308,16623048.03,2744780.73,11947274.53,2036373.84,6.0562,5.8669
DEU,SAU,090411,202309,1706614.04,348064.07,2408976.05,478648.98,4.9032,5.0329
DEU,SAU,090411,202310,11688690.52,1982477.89,4990655.1,979026.57,5.896,5.0976
DEU,SAU,090411,202311,5757956.26,1100288.79,14576419.39,2538918.7,5.2331,5.7412
DEU,SAU,090411,202312,8408974.93,1416329.96,10424155.89,2001287.29,5.9372,5.2087
DEU,SAU,090411,202401,20986384.75,3530631.43,26348195.38,4417131.91,5.9441,5.965
DEU,SAU,090411,202402,17801836.63,3790056.09,7804211.98,1445351.54,4.697,5.3995
DEU,SAU,090411,202403,4637908.62,836018.09,11750161.1,2318358.45,5.5476,5.0683
DEU,SAU,090411,202404,6735182.02,1148554.2,11887062.47,2242348.58,5.8641,5.3012
DEU,SAU,090411,202405,11848213.02,1975521.88,8247170.51,1416728.02,5.9975,5.8213
DEU,SAU,090411,202406,15840538.87,3273760.23,6173623.11,1067388.82,4.8386,5.7839
DEU,SAU,090411,202407,12971874.72,2530451.29,7328377.14,1506491.81,5.1263,4.8645
DEU,SAU,090411,202408,14852533.94,2944765.7,13842048.12,2673185.21,5.0437,5.1781
DEU,SAU,090411,202409,16318473.51,3195490.51,7891750.3,1681428.35,5.1067,4.6935
DEU,SAU,090411,202410,14704059.93,2971694.21,11113999.22,2405297.27,4.948,4.6206
DEU,SAU,090411,202411,12778105.51,2214290.98,7991034.26,1519340.1,5.7707,5.2595
DEU,SAU,090411,202412,5173857.97,1089687.03,8088261.59,1665530.64,4.748,4.8563
DEU,SAU,090411,202501,22185933.49,4046835.43,18546910.81,3387164.47,5.4823,5.4756
DEU,SAU,090411,202502,1030146.85,179508.46,17137026.54,3586891.66,5.7387,4.7777
DEU,SAU,090411,202503,1354660.61,286744.45,15032252.56,3104251.17,4.7243,4.8425
DEU,SAU,090411,202504,444201.91,75390.79,15637262.06,2669347.09,5.892,5.8581
DEU,SAU,090411,202505,8696770.08,1869939.04,481681.01,83963.3,4.6508,5.7368
DEU,SAU,090411,202506,17415111.27,2920128.52,9424933.09,2053077.22,5.9638,4.5906
DEU,SAU,090411,202507,17595036.63,3889833.81,8994186.21,1751950.76,4.5233,5.1338
DEU,SAU,090411,202508,5043738.82,952262.81,24920452.49,4903766.11,5.2966,5.0819
DEU,SAU,090411,202509,12234303.62,2208918.44,8008942.85,1744478.19,5.5386,4.591
DEU,SAU,090411,202510,3673324.52,614629.36,13751857.22,2267164.59,5.9765,6.0657
DEU,SAU,090411,202511,16572518.79,2769367.09,6552401.86,1070948.41,5.9842,6.1183
DEU,SAU,090411,202512,6519869.6,1387013.64,8292036.44,1541860.6,4.7007,5.3779
DEU,SAU,100630,202201,3114263.84,2797010.16,5496698.53,3907249.32,1.1134,1.4068
DEU,SAU,100630,202202,2205485.56,1651192.43,476154.25,359366.25,1.3357,1.325
DEU,SAU,100630,202203,2827516.97,2428551.54,4425287.57,3542978.84,1.1643,1.249
DEU,SAU,100630,202204,2436607.82,1806156.33,2144958.14,1584158.55,1.3491,1.354
DEU,SAU,100630,202205,1911193.92,1409118.51,1855844.17,1547305.43,1.3563,1.1994
DEU,SAU,100630,202206,1130136.31,850190.98,2532118.4,1831756.72,1.3293,1.3823
DEU,SAU,100630,202207,3536280.74,3207679.25,2398232.93,1980575.86,1.1024,1.2109
DEU,SAU,100630,202208,2200722.6,1543694.22,2116349.02,1632724.64,1.4256,1.2962
DEU,SAU,100630,202209,1873484.51,1574497.53,4928665.33,3615380.87,1.1899,1.3632
DEU,SAU,100630,202210,1525242.45,1058317.7,2113595.99,1770322.95,1.4412,1.1939
DEU,SAU,100630,202211,2102131.07,1681931.89,1048847.27,778193.72,1.2498,1.3478
DEU,SAU,100630,202212,1598765.54,1182221.86,731368.22,628890.94,1.3523,1.1629
DEU,SAU,100630,202301,3134872.24,2791934.97,2524163.89,2167765.2,1.1228,1.1644
DEU,SAU,100630,202302,4287366.11,3533859.29,1787882.64,1489902.54,1.2132,1.2
DEU,SAU,100630,202303,1809297.7,1434317.79,1695435.42,1313854.13,1.2614,1.2904
DEU,SAU,100630,202304,3094283.22,2781724.88,3257296.25,2351245.91,1.1124,1.3853
DEU,SAU,100630,202305,1707035.74,1177841.0,3434775.79,2651812.12,1.4493,1.2953
DEU,SAU,100630,202306,783572.21,673819.24,2319656.9,1758772.04,1.1629,1.3189
DEU,SAU,100630,202307,2211561.51,1681827.31,216532.44,158435.23,1.315,1.3667
DEU,SAU,100630,202308,4300691.28,3239449.95,1119536.37,914574.42,1.3276,1.2241
DEU,SAU,100630,202309,1186672.59,845070.3,4808369.88,3461676.05,1.4042,1.389
DEU,SAU,100630,202310,2893586.85,2282530.3,306777.56,222148.32,1.2677,1.381
DEU,SAU,100630,202311,2440548.55,2047627.09,2314200.47,1597259.38,1.1919,1.4489
DEU,SAU,100630,202312,487241.96,423948.06,2705633.44,2260441.81,1.1493,1.1969
DEU,SAU,100630,202401,4168072.31,3151055.52,1990058.03,1404287.84,1.3228,1.4171
DEU,SAU,100630,202402,3488423.28,2821394.55,2342357.39,1916384.71,1.2364,1.2223
DEU,SAU,100630,202403,1884876.16,1614358.81,1097575.95,969877.09,1.1676,1.1317
DEU,SAU,100630,202404,2690501.24,1902593.03,1896548.56,1460265.01,1.4141,1.2988
DEU,SAU,100630,202405,2514335.49,1841157.24,1996893.22,1378231.42,1.3656,1.4489
DEU,SAU,100630,202406,3057550.93,2347199.5,698784.98,556335.0,1.3026,1.2561
DEU,SAU,100630,202407,4931402.36,3491542.99,332818.17,247217.52,1.4124,1.3463
DEU,SAU,100630,202408,4722522.58,3953091.54,4706114.29,3496668.05,1.1946,1.3459
DEU,SAU,100630,202409,1690893.3,1456932.22,3460344.03,2645188.71,1.1606,1.3082
DEU,SAU,100630,202410,2698914.44,2137045.21,664455.33,551980.52,1.2629,1.2038
DEU,SAU,100630,202411,1771068.45,1373380.4,50847.48,43471.01,1.2896,1.1697
DEU,SAU,100630,202412,806232.37,579205.66,2460604.67,1978042.49,1.392,1.244
DEU,SAU,100630,202501,756990.47,636034.91,1774370.9,1343223.09,1.1902,1.321
DEU,SAU,100630,202502,871898.6,732297.12,2648358.0,2108616.87,1.1906,1.256
DEU,SAU,100630,202503,3013603.56,2734711.55,1280028.2,1021944.35,1.102,1.2525
DEU,SAU,100630,202504,2690511.12,2089745.53,2921059.58,2191807.16,1.2875,1.3327
DEU,SAU,100630,202505,3540616.35,2490743.79,2419982.75,1720266.22,1.4215,1.4067
DEU,SAU,100630,202506,3131139.3,2351425.11,1151767.92,834609.01,1.3316,1.38
DEU,SAU,100630,202507,1500636.3,1241864.15,2803208.16,2251251.52,1.2084,1.2452
DEU,SAU,100630,202508,238720.03,205763.73,1552113.03,1352094.77,1.1602,1.1479
DEU,SAU,100630,202509,4118355.0,2899159.04,1968006.38,1407268.48,1.4205,1.3985
DEU,SAU,100630,202510,2773591.32,2253993.45,1024060.6,889039.87,1.2305,1.1519
DEU,SAU,100630,202511,3197314.58,2748419.25,1569022.66,1089217.65,1.1633,1.4405
DEU,SAU,100630,202512,2340218.83,1647994.9,2751131.88,2303778.27,1.42,1.1942
DEU,SAU,271019,202201,2556185.5,3133666.65,1705968.27,1857697.63,0.8157,0.9183
DEU,SAU,271019,202202,2299154.05,2448593.98,1489837.6,1710068.37,0.939,0.8712
DEU,SAU,271019,202203,557927.37,624681.73,2435992.2,3201169.89,0.8931,0.761
DEU,SAU,271019,202204,1449432.56,1806730.0,153131.12,194099.97,0.8022,0.7889
DEU,SAU,271019,202205,314318.98,381213.15,910895.2,1205790.49,0.8245,0.7554
DEU,SAU,271019,202206,1681063.63,1868250.39,884679.1,965681.11,0.8998,0.9161
DEU,SAU,271019,202207,1764099.5,2112207.91,1455709.77,1751430.0,0.8352,0.8312
DEU,SAU,271019,202208,1922290.29,2476575.39,1559154.45,2066251.19,0.7762,0.7546
DEU,SAU,271019,202209,2818697.19,3175285.92,86385.79,109107.11,0.8877,0.7918
DEU,SAU,271019,202210,2121561.88,2692799.25,1721541.13,2268591.78,0.7879,0.7589
DEU,SAU,271019,202211,800538.09,982933.15,397087.84,450983.17,0.8144,0.8805
DEU,SAU,271019,202212,1845147.74,2385315.39,1800941.43,2219024.86,0.7735,0.8116
DEU,SAU,271019,202301,2388957.87,2946601.37,2296782.31,2600793.19,0.8108,0.8831
DEU,SAU,271019,202302,2064193.53,2719004.5,2035384.19,2333806.4,0.7592,0.8721
DEU,SAU,271019,202303,562137.79,605046.94,3625770.55,4038713.38,0.9291,0.8978
DEU,SAU,271019,202304,1616780.13,2006736.07,1026690.26,1231452.25,0.8057,0.8337
DEU,SAU,271019,202305,2152593.67,2483895.34,1440488.12,1748790.39,0.8666,0.8237
DEU,SAU,271019,202306,2782138.68,3426663.14,626212.57,697194.2,0.8119,0.8982
DEU,SAU,271019,202307,1277896.92,1476760.67,381143.5,500513.99,0.8653,0.7615
DEU,SAU,271019,202308,663178.1,873058.52,3066397.61,3617327.37,0.7596,0.8477
DEU,SAU,271019,202309,1861231.08,2344273.07,419984.13,442353.55,0.7939,0.9494
DEU,SAU,271019,202310,1284852.9,1709045.73,2088422.0,2648786.28,0.7518,0.7884
DEU,SAU,271019,202311,1647409.05,1767568.78,1929600.43,2216833.92,0.932,0.8704
DEU,SAU,271019,202312,1338964.24,1751049.7,1580727.02,2049780.44,0.7647,0.7712
DEU,SAU,271019,202401,2860105.69,3752741.63,3145152.77,3732754.84,0.7621,0.8426
DEU,SAU,271019,202402,566892.21,714217.02,1575807.67,1715597.13,0.7937,0.9185
DEU,SAU,271019,202403,3312773.0,3807897.37,2050992.01,2230745.09,0.87,0.9194
DEU,SAU,271019,202404,1510135.94,1771306.4,2539021.72,2934311.33,0.8526,0.8653
DEU,SAU,271019,202405,668469.49,743007.95,1423940.25,1753408.0,0.8997,0.8121
DEU,SAU,271019,202406,1236537.44,1638054.62,2087507.64,2608616.58,0.7549,0.8002
DEU,SAU,271019,202407,792654.76,987111.55,4111084.6,4618793.27,0.803,0.8901
DEU,SAU,271019,202408,1852525.17,2320752.58,2619435.08,2876027.39,0.7982,0.9108
DEU,SAU,271019,202409,2853442.72,3240430.85,1296242.34,1402947.12,0.8806,0.9239
DEU,SAU,271019,202410,2042286.76,2445876.96,305611.18,381579.8,0.835,0.8009
DEU,SAU,271019,202411,2417952.06,2827771.5,288744.57,360749.64,0.8551,0.8004
DEU,SAU,271019,202412,1868708.66,2156166.39,264364.49,348609.41,0.8667,0.7583
DEU,SAU,271019,202501,3543915.36,3954746.49,1524368.33,1804283.43,0.8961,0.8449
DEU,SAU,271019,202502,1963514.94,2218642.37,4029459.26,5179508.54,0.885,0.778
DEU,SAU,271019,202503,2120891.86,2745214.53,1441848.21,1818197.94,0.7726,0.793
DEU,SAU,271019,202504,2087368.35,2664862.39,2038033.04,2452137.86,0.7833,0.8311
DEU,SAU,271019,202505,1166469.3,1451342.42,636158.71,800762.3,0.8037,0.7944
DEU,SAU,271019,202506,1020760.2,1335432.34,2246267.5,2745841.52,0.7644,0.8181
DEU,SAU,271019,202507,880087.31,1016603.7,1608542.83,2006846.64,0.8657,0.8015
DEU,SAU,271019,202508,2531522.89,3208895.13,902891.51,1125860.62,0.7889,0.802
DEU,SAU,271019,202509,1888828.19,2013138.4,907719.09,1037305.66,0.9383,0.8751
DEU,SAU,271019,202510,1283219.35,1555529.76,125150.04,140862.83,0.8249,0.8885
DEU,SAU,271019,202511,1824579.58,2084762.25,471313.83,597817.93,0.8752,0.7884
DEU,SAU,271019,202512,565556.78,653298.02,1138671.32,1369822.66,0.8657,0.8313
DEU,SAU,300490,202201,2895007.5,305879.66,20999940.38,1792803.04,9.4645,11.7135
DEU,SAU,300490,202202,31909979.14,3678454.83,29158086.27,3149260.16,8.6748,9.2587
DEU,SAU,300490,202203,23075720.66,2504141.58,23523602.46,1974567.31,9.215,11.9133
DEU,SAU,300490,202204,33699531.83,2729150.72,19875323.92,1841971.46,12.348,10.7902
DEU,SAU,300490,202205,22803109.36,1802800.25,26702212.47,2923299.84,12.6487,9.1343
DEU,SAU,300490,202206,3462513.69,402068.97,26622317.29,1986953.16,8.6117,13.3986
DEU,SAU,300490,202207,35380985.67,2896047.44,15794041.23,1175371.34,12.217,13.4375
DEU,SAU,300490,202208,42818591.26,3368845.35,25132963.42,2034559.96,12.7102,12.353
DEU,SAU,300490,202209,25842681.25,1946596.18,4515479.02,386053.24,13.2758,11.6965
DEU,SAU,300490,202210,18430183.4,2164887.8,31360163.8,2670662.53,8.5132,11.7425
DEU,SAU,300490,202211,2055841.6,177812.72,35487740.02,2816693.73,11.5618,12.5991
DEU,SAU,300490,202212,34897551.34,2525978.11,8631682.86,771439.74,13.8155,11.1891
DEU,SAU,300490,202301,20088264.43,2232559.63,29502642.14,2310863.27,8.9979,12.7669
DEU,SAU,300490,202302,7839723.2,569273.4,48045203.63,3631645.01,13.7715,13.2296
DEU,SAU,300490,202303,23420446.97,1956781.08,15227779.35,1779674.62,11.9689,8.5565
DEU,SAU,300490,202304,5175768.9,447048.84,11346736.41,1284555.84,11.5776,8.8332
DEU,SAU,300490,202305,9925154.28,961903.26,22630393.89,1751541.04,10.3182,12.9203
DEU,SAU,300490,202306,14544538.48,1249332.16,19847739.55,1434437.64,11.6419,13.8366
DEU,SAU,300490,202307,8511312.83,684730.92,5741410.88,487780.29,12.4302,11.7705
DEU,SAU,300490,202308,27759643.97,2890129.21,4579348.15,334200.01,9.605,13.7024
DEU,SAU,300490,202309,15808172.64,1257136.17,1133691.38,127833.7,12.5747,8.8685
DEU,SAU,300490,202310,11730860.29,923513.08,22430948.23,2348631.1,12.7024,9.5506
DEU,SAU,300490,202311,2601467.33,236732.34,17730840.2,1623829.13,10.9891,10.9192
DEU,SAU,300490,202312,26753493.3,1988473.67,36329375.28,3467143.72,13.4543,10.4782
DEU,SAU,300490,202401,23301354.85,2592019.6,27396536.99,3072391.34,8.9897,8.917
DEU,SAU,300490,202402,10270063.38,979018.02,18080757.99,1373550.47,10.4902,13.1635
DEU,SAU,300490,202403,2017216.67,223193.76,9482956.97,979062.56,9.038,9.6858
DEU,SAU,300490,202404,4046877.74,321029.25,14359578.16,1051525.83,12.6059,13.6559
DEU,SAU,300490,202405,27560050.77,2776424.4,6230238.48,705525.92,9.9265,8.8306
DEU,SAU,300490,202406,18665542.68,2131467.1,14571388.96,1407262.86,8.7571,10.3544
DEU,SAU,300490,202407,15807164.27,1215069.46,18377854.44,1408741.26,13.0093,13.0456
DEU,SAU,300490,202408,20993689.72,2286126.09,30358341.09,3037261.69,9.1831,9.9953
DEU,SAU,300490,202409,8870366.15,635336.37,9609441.78,1021856.17,13.9617,9.4039
DEU,SAU,300490,202410,13796981.23,1205030.76,4943937.69,453604.87,11.4495,10.8992
DEU,SAU,300490,202411,20061230.78,1882879.05,6877619.2,686672.69,10.6546,10.0159
DEU,SAU,300490,202412,16792837.01,1788939.93,39391396.38,3994936.67,9.387,9.8603
DEU,SAU,300490,202501,13355471.29,958739.63,6473382.15,571558.03,13.9302,11.3259
DEU,SAU,300490,202502,32577187.59,2656273.53,23239948.51,2379724.52,12.2642,9.7658
DEU,SAU,300490,202503,21199809.09,1790307.0,45490169.91,4202443.5,11.8414,10.8247
DEU,SAU,300490,202504,21345741.46,2265393.39,4360294.41,485327.86,9.4225,8.9842
DEU,SAU,300490,202505,31300708.22,2245671.64,13076861.17,1368378.28,13.9382,9.5565
DEU,SAU,300490,202506,8517069.0,935483.82,10044080.66,938241.29,9.1045,10.7052
DEU,SAU,300490,202507,28298897.92,2569979.59,52447254.74,3845165.86,11.0113,13.6398
DEU,SAU,300490,202508,6242804.29,679189.59,21112727.37,2358937.08,9.1915,8.9501
DEU,SAU,300490,202509,2981554.65,274096.62,5219375.83,422253.35,10.8778,12.3608
DEU,SAU,300490,202510,2641404.17,228502.58,9735198.66,785049.31,11.5596,12.4007
DEU,SAU,300490,202511,19195397.38,1697218.52,18170846.2,1630364.37,11.3099,11.1453
DEU,SAU,300490,202512,29507189.68,2378374.99,3738551.2,398166.35,12.4064,9.3894
DEU,SAU,520512,202201,1052539.4,263623.14,3350300.73,1034081.25,3.9926,3.2399
DEU,SAU,520512,202202,6433470.14,1711823.12,3196504.38,961666.62,3.7583,3.3239
DEU,SAU,520512,202203,13323821.29,3283330.28,3751835.54,989915.24,4.058,3.7901
DEU,SAU,520512,202204,6193662.01,1842262.5,6357939.99,1873623.72,3.362,3.3934
DEU,SAU,520512,202205,7299451.95,2050402.67,492070.14,151275.13,3.56,3.2528
DEU,SAU,520512,202206,5978128.67,1463476.23,2070063.29,611730.29,4.0849,3.3839
DEU,SAU,520512,202207,4079764.34,1111792.32,995284.09,247080.39,3.6695,4.0282
DEU,SAU,520512,202208,4711498.44,1328699.72,2724949.09,721976.68,3.5459,3.7743
DEU,SAU,520512,202209,6933387.43,1757548.34,18577329.1,4614393.0,3.9449,4.026
DEU,SAU,520512,202210,9310129.6,2403939.86,9519237.49,2472154.03,3.8729,3.8506
DEU,SAU,520512,202211,949358.74,273018.08,13036970.35,3183171.07,3.4773,4.0956
DEU,SAU,520512,202212,9703287.88,2682530.66,4669123.18,1211764.3,3.6172,3.8532
DEU,SAU,520512,202301,8862231.38,2259800.44,9722739.74,2532465.14,3.9217,3.8392
DEU,SAU,520512,202302,10023959.51,2553576.21,4888420.79,1366827.88,3.9255,3.5765
DEU,SAU,520512,202303,9189486.08,2375318.43,6078463.51,1697141.53,3.8687,3.5816
DEU,SAU,520512,202304,9211941.42,2483783.43,7692013.85,2238638.29,3.7088,3.436
DEU,SAU,520512,202305,8952862.93,2185131.07,5928440.1,1762048.38,4.0972,3.3645
DEU,SAU,520512,202306,1589926.47,397583.3,5219330.72,1569538.84,3.999,3.3254
DEU,SAU,520512,202307,8172884.83,2273945.34,6094079.47,1509392.56,3.5941,4.0374
DEU,SAU,520512,202308,2075757.28,529877.71,12534625.28,3368876.94,3.9174,3.7207
DEU,SAU,520512,202309,6459639.56,1875370.71,13638110.31,3773567.15,3.4445,3.6141
DEU,SAU,520512,202310,3340775.9,954846.43,5909956.11,1449033.58,3.4988,4.0786
DEU,SAU,520512,202311,6768438.71,1971692.86,4402968.72,1300536.14,3.4328,3.3855
DEU,SAU,520512,202312,4874991.73,1355216.74,6013806.04,1656709.26,3.5972,3.63
DEU,SAU,520512,202401,11011263.21,2855176.96,12644853.59,3222680.22,3.8566,3.9237
