period,reporter_iso3,partner_iso3,hs6,trade_flow,trade_value_usd,net_weight_kg,quantity,quantity_unit,product_description,transaction_count,unit_value_usd_per_kg,trade_growth_mom,unit_value_change_mom,quantity_growth_mom,weight_growth_mom,yoy_growth,rolling_mean_3m,rolling_std_3m,partner_share_pct,partner_share_change_mom,new_corridor_flag,mirror_trade_value,mirror_ratio,mirror_difference,mirror_missing_flag,anomaly_type,anomaly_flag,label_source
202507,IND,BRA,847130,Export,884243164.65,3012501.74,3012501.74,kg,Portable automatic data processing machines (Laptops),1,293.5245,16.63,0.113,14.8394,14.8394,0.1609,282871674.69,201625948.48,0.0064,0.006,0,884243164.65,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202508,IND,BRA,847130,Export,314044563.51,1833684.96,1833684.96,kg,Portable automatic data processing machines (Laptops),1,171.2642,-0.6448,-0.4165,-0.3913,-0.3913,0.9743,442557287.22,419222110.82,0.0022,-0.0042,0,314044563.51,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202509,IND,BRA,847130,Export,204923790.18,1295721.17,1295721.17,kg,Portable automatic data processing machines (Laptops),1,158.1542,-0.3475,-0.0765,-0.2934,-0.2934,1.4613,416147811.73,426314762.48,0.0015,-0.0007,0,204923790.18,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202510,IND,BRA,847130,Export,62293096.69,262556.16,262556.16,kg,Portable automatic data processing machines (Laptops),1,237.2563,-0.696,0.5002,-0.7974,-0.7974,-0.6649,467737172.78,364807849.07,0.0005,-0.001,0,62293096.69,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202511,IND,BRA,847130,Export,419182162.2,2851374.69,2851374.69,kg,Portable automatic data processing machines (Laptops),1,147.0106,5.7292,-0.3804,9.8601,9.8601,0.0821,193753816.79,126246887.05,0.0036,0.0031,0,419182162.2,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202512,IND,BRA,847130,Export,36362449.08,148160.57,148160.57,kg,Portable automatic data processing machines (Laptops),1,245.426,-0.9133,0.6694,-0.948,-0.948,-0.9237,228799683.02,179638511.92,0.0003,-0.0033,0,36362449.08,1.0,0.0,0,UNEXPECTED_COLLAPSE,1,RULE_BASED_HEURISTIC
202201,IND,BRA,847130,Import,225130151.13,1149557.49,1149557.49,kg,Portable automatic data processing machines (Laptops),1,195.8407,,,,,,,,0.0017,,1,225130151.13,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202202,IND,BRA,847130,Import,500065604.15,2909737.39,2909737.39,kg,Portable automatic data processing machines (Laptops),1,171.8594,1.2212,-0.1225,1.5312,1.5312,,225130151.13,,0.0037,0.002,0,500065604.15,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202203,IND,BRA,847130,Import,160299895.31,1089746.31,1089746.31,kg,Portable automatic data processing machines (Laptops),1,147.0984,-0.6794,-0.1441,-0.6255,-0.6255,,362597877.64,194408723.22,0.0014,-0.0023,0,160299895.31,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202204,IND,BRA,847130,Import,299805766.54,1030059.15,1030059.15,kg,Portable automatic data processing machines (Laptops),1,291.0568,0.8703,0.9787,-0.0548,-0.0548,,295165216.86,180385329.36,0.0029,0.0015,0,299805766.54,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202205,IND,BRA,847130,Import,389878295.54,2551168.1,2551168.1,kg,Portable automatic data processing machines (Laptops),1,152.8234,0.3004,-0.4749,1.4767,1.4767,,320057088.67,170785746.66,0.0037,0.0008,0,389878295.54,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202206,IND,BRA,847130,Import,519984477.02,1859012.19,1859012.19,kg,Portable automatic data processing machines (Laptops),1,279.7101,0.3337,0.8303,-0.2713,-0.2713,,283327985.8,115672807.55,0.0042,0.0005,0,519984477.02,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202207,IND,BRA,847130,Import,681861813.71,2641113.87,2641113.87,kg,Portable automatic data processing machines (Laptops),1,258.1721,0.3113,-0.077,0.4207,0.4207,,403222846.37,110694281.31,0.0056,0.0014,0,681861813.71,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202208,IND,BRA,847130,Import,101343083.34,685083.67,685083.67,kg,Portable automatic data processing machines (Laptops),1,147.928,-0.8514,-0.427,-0.7406,-0.7406,,530574862.09,146279564.23,0.0008,-0.0048,0,101343083.34,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202209,IND,BRA,847130,Import,323379404.97,1297233.89,1297233.89,kg,Portable automatic data processing machines (Laptops),1,249.2838,2.1909,0.6852,0.8935,0.8935,,434396458.02,299573832.01,0.0027,0.0019,0,323379404.97,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202210,IND,BRA,847130,Import,322184774.82,1720153.16,1720153.16,kg,Portable automatic data processing machines (Laptops),1,187.3001,-0.0037,-0.2486,0.326,0.326,,368861434.01,292919716.48,0.003,0.0003,0,322184774.82,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202211,IND,BRA,847130,Import,575348385.06,2601979.76,2601979.76,kg,Portable automatic data processing machines (Laptops),1,221.1195,0.7858,0.1806,0.5126,0.5126,,248969087.71,127849265.39,0.0054,0.0024,0,575348385.06,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202212,IND,BRA,847130,Import,147985692.47,661572.12,661572.12,kg,Portable automatic data processing machines (Laptops),1,223.6879,-0.7428,0.0116,-0.7457,-0.7457,,406970854.95,145820441.88,0.0014,-0.004,0,147985692.47,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202301,IND,BRA,847130,Import,107676067.42,507600.39,507600.39,kg,Portable automatic data processing machines (Laptops),1,212.1276,-0.2724,-0.0517,-0.2327,-0.2327,-0.5217,348506284.12,214893774.09,0.0009,-0.0005,0,107676067.42,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202302,IND,BRA,847130,Import,300544107.1,1417024.32,1417024.32,kg,Portable automatic data processing machines (Laptops),1,212.0952,1.7912,-0.0002,1.7916,1.7916,-0.399,277003381.65,259159260.42,0.0023,0.0014,0,300544107.1,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202303,IND,BRA,847130,Import,160013579.74,583628.97,583628.97,kg,Portable automatic data processing machines (Laptops),1,274.17,-0.4676,0.2927,-0.5881,-0.5881,-0.0018,185401955.66,101732505.85,0.0012,-0.0011,0,160013579.74,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202304,IND,BRA,847130,Import,522330970.16,2110259.47,2110259.47,kg,Portable automatic data processing machines (Laptops),1,247.5198,2.2643,-0.0972,2.6158,2.6158,0.7422,189411251.42,99738094.57,0.0052,0.004,0,522330970.16,1.0,0.0,0,VOLUME_SURGE,1,RULE_BASED_HEURISTIC
202305,IND,BRA,847130,Import,29227671.31,153655.76,153655.76,kg,Portable automatic data processing machines (Laptops),1,190.2153,-0.944,-0.2315,-0.9272,-0.9272,-0.925,327629552.33,182670985.27,0.0003,-0.0049,0,29227671.31,1.0,0.0,0,UNEXPECTED_COLLAPSE,1,RULE_BASED_HEURISTIC
202306,IND,BRA,847130,Import,125041567.06,661499.08,661499.08,kg,Portable automatic data processing machines (Laptops),1,189.0276,3.2782,-0.0062,3.3051,3.3051,-0.7595,237190740.4,255450487.24,0.001,0.0007,0,125041567.06,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202307,IND,BRA,847130,Import,514859981.11,1784115.75,1784115.75,kg,Portable automatic data processing machines (Laptops),1,288.5799,3.1175,0.5267,1.6971,1.6971,-0.2449,225533402.84,261460652.16,0.0037,0.0027,0,514859981.11,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202308,IND,BRA,847130,Import,531064205.87,2391173.17,2391173.17,kg,Portable automatic data processing machines (Laptops),1,222.0936,0.0315,-0.2304,0.3403,0.3403,4.2403,223043073.16,257221512.47,0.0038,0.0001,0,531064205.87,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202309,IND,BRA,847130,Import,475606056.11,2697212.33,2697212.33,kg,Portable automatic data processing machines (Laptops),1,176.3324,-0.1044,-0.206,0.128,0.128,0.4707,390321918.01,229882345.29,0.0039,0.0001,0,475606056.11,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202310,IND,BRA,847130,Import,594189771.69,2089917.75,2089917.75,kg,Portable automatic data processing machines (Laptops),1,284.3125,0.2493,0.6124,-0.2252,-0.2252,0.8443,507176747.7,28516234.86,0.0051,0.0012,0,594189771.69,1.0,0.0,0,VOLUME_SURGE,1,RULE_BASED_HEURISTIC
202311,IND,BRA,847130,Import,897501041.78,3548510.9,3548510.9,kg,Portable automatic data processing machines (Laptops),1,252.9233,0.5105,-0.1104,0.6979,0.6979,0.5599,533620011.22,59333156.89,0.0082,0.0031,0,897501041.78,1.0,0.0,0,VOLUME_SURGE,1,RULE_BASED_HEURISTIC
202312,IND,BRA,847130,Import,242969074.25,1448469.04,1448469.04,kg,Portable automatic data processing machines (Laptops),1,167.742,-0.7293,-0.3368,-0.5918,-0.5918,0.6418,655765623.19,217583395.16,0.0021,-0.0061,0,242969074.25,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202401,IND,BRA,847130,Import,69412357.96,388642.57,388642.57,kg,Portable automatic data processing machines (Laptops),1,178.602,-0.7143,0.0647,-0.7317,-0.7317,-0.3554,578219962.57,327558086.81,0.0006,-0.0015,0,69412357.96,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202402,IND,BRA,847130,Import,40080886.13,141486.33,141486.33,kg,Portable automatic data processing machines (Laptops),1,283.2845,-0.4226,0.5861,-0.6359,-0.6359,-0.8666,403294158.0,436704495.54,0.0003,-0.0003,0,40080886.13,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202403,IND,BRA,847130,Import,417794219.53,1933694.9,1933694.9,kg,Portable automatic data processing machines (Laptops),1,216.0601,9.4238,-0.2373,12.667,12.667,1.611,117487439.45,109655434.5,0.0032,0.0029,0,417794219.53,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202404,IND,BRA,847130,Import,162318689.64,1129116.98,1129116.98,kg,Portable automatic data processing machines (Laptops),1,143.7572,-0.6115,-0.3346,-0.4161,-0.4161,-0.6892,175762487.87,210118069.56,0.0015,-0.0017,0,162318689.64,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202405,IND,BRA,847130,Import,252430952.74,1234434.58,1234434.58,kg,Portable automatic data processing machines (Laptops),1,204.4912,0.5552,0.4225,0.0933,0.0933,7.6367,206731265.1,192733490.09,0.0025,0.001,0,252430952.74,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202406,IND,BRA,847130,Import,45149803.59,167456.95,167456.95,kg,Portable automatic data processing machines (Laptops),1,269.6204,-0.8211,0.3185,-0.8643,-0.8643,-0.6389,277514620.64,129571715.24,0.0004,-0.0021,0,45149803.59,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202407,IND,BRA,847130,Import,562362071.63,2055508.12,2055508.12,kg,Portable automatic data processing machines (Laptops),1,273.5879,11.4555,0.0147,11.2748,11.2748,0.0923,153299815.32,103934468.63,0.0044,0.004,0,562362071.63,1.0,0.0,0,VOLUME_SURGE,1,RULE_BASED_HEURISTIC
202408,IND,BRA,847130,Import,243017262.93,1123698.54,1123698.54,kg,Portable automatic data processing machines (Laptops),1,216.2655,-0.5679,-0.2095,-0.4533,-0.4533,-0.5424,286647609.32,260298323.55,0.0017,-0.0027,0,243017262.93,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202409,IND,BRA,847130,Import,949038803.06,3254014.62,3254014.62,kg,Portable automatic data processing machines (Laptops),1,291.6517,2.9052,0.3486,1.8958,1.8958,0.9954,283509712.72,260972913.19,0.0078,0.0061,0,949038803.06,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202410,IND,BRA,847130,Import,772301633.02,3155866.49,3155866.49,kg,Portable automatic data processing machines (Laptops),1,244.7194,-0.1862,-0.1609,-0.0302,-0.0302,0.2998,584806045.87,353545474.82,0.0067,-0.0011,0,772301633.02,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202411,IND,BRA,847130,Import,167342276.88,1042067.93,1042067.93,kg,Portable automatic data processing machines (Laptops),1,160.5867,-0.7833,-0.3438,-0.6698,-0.6698,-0.8135,654785899.67,367388165.94,0.0017,-0.005,0,167342276.88,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202412,IND,BRA,847130,Import,17434036.02,64089.99,64089.99,kg,Portable automatic data processing machines (Laptops),1,272.0243,-0.8958,0.6939,-0.9385,-0.9385,-0.9282,629560904.32,409931154.56,0.0002,-0.0015,0,17434036.02,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202501,IND,BRA,847130,Import,211160806.82,1155067.92,1155067.92,kg,Portable automatic data processing machines (Laptops),1,182.8125,11.112,-0.328,17.0226,17.0226,2.0421,319025981.97,399640128.17,0.0014,0.0012,0,211160806.82,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202502,IND,BRA,847130,Import,1522438721.59,5039593.19,5039593.19,kg,Portable automatic data processing machines (Laptops),1,302.0956,6.2099,0.6525,3.363,3.363,36.9842,131979039.91,101589538.48,0.0102,0.0088,0,1522438721.59,1.0,0.0,0,VOLUME_SURGE,1,RULE_BASED_HEURISTIC
202503,IND,BRA,847130,Import,363858802.34,1771315.5,1771315.5,kg,Portable automatic data processing machines (Laptops),1,205.4173,-0.761,-0.32,-0.6485,-0.6485,-0.1291,583677854.81,818740794.87,0.0029,-0.0073,0,363858802.34,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202504,IND,BRA,847130,Import,12802572.98,68411.97,68411.97,kg,Portable automatic data processing machines (Laptops),1,187.1394,-0.9648,-0.089,-0.9614,-0.9614,-0.9211,699152776.92,717062744.45,0.0001,-0.0028,0,12802572.98,1.0,0.0,0,UNEXPECTED_COLLAPSE,1,RULE_BASED_HEURISTIC
202505,IND,BRA,847130,Import,172824841.61,822926.02,822926.02,kg,Portable automatic data processing machines (Laptops),1,210.0126,12.4992,0.1222,11.029,11.029,-0.3154,633033365.64,789994642.03,0.0016,0.0015,0,172824841.61,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202506,IND,BRA,847130,Import,151756487.61,820927.75,820927.75,kg,Portable automatic data processing machines (Laptops),1,184.8597,-0.1219,-0.1198,-0.0024,-0.0024,2.3612,183162072.31,175756259.62,0.0012,-0.0004,0,151756487.61,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202507,IND,BRA,847130,Import,431423224.35,1605822.95,1605822.95,kg,Portable automatic data processing machines (Laptops),1,268.6618,1.8429,0.4533,0.9561,0.9561,-0.2328,112461300.73,86947486.44,0.0031,0.0019,0,431423224.35,1.0,0.0,0,VOLUME_SURGE,1,RULE_BASED_HEURISTIC
202508,IND,BRA,847130,Import,265825973.59,866962.44,866962.44,kg,Portable automatic data processing machines (Laptops),1,306.6176,-0.3838,0.1413,-0.4601,-0.4601,0.0939,252001517.86,155740426.53,0.0018,-0.0013,0,265825973.59,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202509,IND,BRA,847130,Import,349911990.18,2001512.1,2001512.1,kg,Portable automatic data processing machines (Laptops),1,174.8238,0.3163,-0.4298,1.3086,1.3086,-0.6313,283001895.18,140622295.96,0.0026,0.0008,0,349911990.18,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202510,IND,BRA,847130,Import,285397596.63,1355734.52,1355734.52,kg,Portable automatic data processing machines (Laptops),1,210.5114,-0.1844,0.2041,-0.3226,-0.3226,-0.6305,349053729.37,82801961.47,0.0024,-0.0002,0,285397596.63,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202511,IND,BRA,847130,Import,449813430.38,1742643.44,1742643.44,kg,Portable automatic data processing machines (Laptops),1,258.1213,0.5761,0.2262,0.2854,0.2854,1.688,300378520.13,43999268.16,0.0038,0.0014,0,449813430.38,1.0,0.0,0,VOLUME_SURGE,1,RULE_BASED_HEURISTIC
202512,IND,BRA,847130,Import,277140847.75,1665733.82,1665733.82,kg,Portable automatic data processing machines (Laptops),1,166.3776,-0.3839,-0.3554,-0.0441,-0.0441,14.8965,361707672.4,82840178.57,0.0023,-0.0015,0,277140847.75,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202201,IND,BRA,851712,Export,4091298.88,98159.71,98159.71,kg,Telephones for cellular networks / smartphones,1,41.68,,,,,,,,0.0,,1,4091298.88,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202202,IND,BRA,851712,Export,40194214.17,1478067.76,1478067.76,kg,Telephones for cellular networks / smartphones,1,27.1938,8.8243,-0.3476,14.0578,14.0578,,4091298.88,,0.0003,0.0003,0,40194214.17,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202203,IND,BRA,851712,Export,7269655.7,308566.52,308566.52,kg,Telephones for cellular networks / smartphones,1,23.5594,-0.8191,-0.1336,-0.7912,-0.7912,,22142756.52,25528616.22,0.0001,-0.0002,0,7269655.7,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202204,IND,BRA,851712,Export,44651409.65,943187.27,943187.27,kg,Telephones for cellular networks / smartphones,1,47.341,5.1422,1.0094,2.0567,2.0567,,17185056.25,19989784.87,0.0004,0.0003,0,44651409.65,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202205,IND,BRA,851712,Export,7744152.24,217034.43,217034.43,kg,Telephones for cellular networks / smartphones,1,35.6817,-0.8266,-0.2463,-0.7699,-0.7699,,30705093.17,20417674.82,0.0001,-0.0003,0,7744152.24,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202206,IND,BRA,851712,Export,7485886.98,284173.2,284173.2,kg,Telephones for cellular networks / smartphones,1,26.3427,-0.0333,-0.2617,0.3093,0.3093,,19888405.86,21446702.64,0.0001,0.0,0,7485886.98,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202207,IND,BRA,851712,Export,25599379.31,1046029.31,1046029.31,kg,Telephones for cellular networks / smartphones,1,24.4729,2.4197,-0.071,2.681,2.681,,19960482.96,21383359.67,0.0002,0.0001,0,25599379.31,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202208,IND,BRA,851712,Export,16252903.1,587108.84,587108.84,kg,Telephones for cellular networks / smartphones,1,27.6829,-0.3651,0.1312,-0.4387,-0.4387,,13609806.18,10384077.87,0.0001,-0.0001,0,16252903.1,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202209,IND,BRA,851712,Export,34047196.85,1764504.29,1764504.29,kg,Telephones for cellular networks / smartphones,1,19.2956,1.0948,-0.303,2.0054,2.0054,,16446056.46,9058290.8,0.0003,0.0002,0,34047196.85,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202210,IND,BRA,851712,Export,20215588.28,666283.52,666283.52,kg,Telephones for cellular networks / smartphones,1,30.3408,-0.4062,0.5724,-0.6224,-0.6224,,25299826.42,8900928.12,0.0002,-0.0001,0,20215588.28,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202211,IND,BRA,851712,Export,40324481.29,1541027.46,1541027.46,kg,Telephones for cellular networks / smartphones,1,26.1673,0.9947,-0.1376,1.3129,1.3129,,23505229.41,9342137.15,0.0004,0.0002,0,40324481.29,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202212,IND,BRA,851712,Export,48827550.31,1247966.17,1247966.17,kg,Telephones for cellular networks / smartphones,1,39.1257,0.2109,0.4952,-0.1902,-0.1902,,31529088.81,10288223.64,0.0005,0.0001,0,48827550.31,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202301,IND,BRA,851712,Export,31066618.35,967384.5,967384.5,kg,Telephones for cellular networks / smartphones,1,32.114,-0.3637,-0.1792,-0.2248,-0.2248,6.5933,36455873.29,14693048.99,0.0003,-0.0002,0,31066618.35,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202302,IND,BRA,851712,Export,20180789.89,997505.87,997505.87,kg,Telephones for cellular networks / smartphones,1,20.2312,-0.3504,-0.37,0.0311,0.0311,-0.4979,40072883.32,8883138.64,0.0002,-0.0001,0,20180789.89,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202303,IND,BRA,851712,Export,55641855.18,1414508.96,1414508.96,kg,Telephones for cellular networks / smartphones,1,39.3365,1.7572,0.9443,0.418,0.418,6.654,33358319.52,14460226.18,0.0004,0.0002,0,55641855.18,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202304,IND,BRA,851712,Export,81979334.57,2108135.74,2108135.74,kg,Telephones for cellular networks / smartphones,1,38.8871,0.4733,-0.0114,0.4904,0.4904,0.836,35629754.47,18165584.12,0.0008,0.0004,0,81979334.57,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202305,IND,BRA,851712,Export,23729284.17,893861.62,893861.62,kg,Telephones for cellular networks / smartphones,1,26.5469,-0.7105,-0.3173,-0.576,-0.576,2.0642,52600659.88,31011315.4,0.0002,-0.0006,0,23729284.17,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202306,IND,BRA,851712,Export,47563555.58,1971568.0,1971568.0,kg,Telephones for cellular networks / smartphones,1,24.1247,1.0044,-0.0912,1.2057,1.2057,5.3538,53783491.31,29169457.14,0.0004,0.0002,0,47563555.58,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202307,IND,BRA,851712,Export,70991410.94,1998753.02,1998753.02,kg,Telephones for cellular networks / smartphones,1,35.5179,0.4926,0.4723,0.0138,0.0138,1.7732,51090724.77,29284770.53,0.0005,0.0001,0,70991410.94,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202308,IND,BRA,851712,Export,92811366.72,1942516.15,1942516.15,kg,Telephones for cellular networks / smartphones,1,47.7789,0.3074,0.3452,-0.0281,-0.0281,4.7104,47428083.56,23631354.62,0.0007,0.0002,0,92811366.72,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202309,IND,BRA,851712,Export,56553253.63,2491248.4,2491248.4,kg,Telephones for cellular networks / smartphones,1,22.7008,-0.3907,-0.5249,0.2825,0.2825,0.661,70455444.41,22628666.52,0.0005,-0.0002,0,56553253.63,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202310,IND,BRA,851712,Export,58678231.86,1541606.69,1541606.69,kg,Telephones for cellular networks / smartphones,1,38.063,0.0376,0.6767,-0.3812,-0.3812,1.9026,73452010.43,18253865.44,0.0005,0.0,0,58678231.86,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202311,IND,BRA,851712,Export,26755598.48,860056.67,860056.67,kg,Telephones for cellular networks / smartphones,1,31.1091,-0.544,-0.1827,-0.4421,-0.4421,-0.3365,69347617.4,20347961.37,0.0002,-0.0003,0,26755598.48,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202312,IND,BRA,851712,Export,66545809.84,2216818.92,2216818.92,kg,Telephones for cellular networks / smartphones,1,30.0186,1.4872,-0.0351,1.5775,1.5775,0.3629,47329027.99,17848764.23,0.0006,0.0004,0,66545809.84,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202401,IND,BRA,851712,Export,42158586.43,2100761.25,2100761.25,kg,Telephones for cellular networks / smartphones,1,20.0682,-0.3665,-0.3315,-0.0524,-0.0524,0.357,50659880.06,21072154.71,0.0003,-0.0003,0,42158586.43,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202402,IND,BRA,851712,Export,77756132.7,1708430.96,1708430.96,kg,Telephones for cellular networks / smartphones,1,45.5132,0.8444,1.2679,-0.1868,-0.1868,2.853,45153331.58,20063439.48,0.0005,0.0002,0,77756132.7,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202403,IND,BRA,851712,Export,13950181.34,490500.78,490500.78,kg,Telephones for cellular networks / smartphones,1,28.4407,-0.8206,-0.3751,-0.7129,-0.7129,-0.7493,62153509.66,18200701.93,0.0001,-0.0004,0,13950181.34,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202404,IND,BRA,851712,Export,80782906.56,2855381.7,2855381.7,kg,Telephones for cellular networks / smartphones,1,28.2915,4.7908,-0.0052,4.8214,4.8214,-0.0146,44621633.49,31974205.35,0.0008,0.0007,0,80782906.56,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202405,IND,BRA,851712,Export,118345352.57,2535145.69,2535145.69,kg,Telephones for cellular networks / smartphones,1,46.6819,0.465,0.65,-0.1122,-0.1122,3.9873,57496406.87,37742491.42,0.0011,0.0003,0,118345352.57,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202406,IND,BRA,851712,Export,43840337.03,1217124.88,1217124.88,kg,Telephones for cellular networks / smartphones,1,36.0196,-0.6296,-0.2284,-0.5199,-0.5199,-0.0783,71026146.82,52877062.27,0.0004,-0.0007,0,43840337.03,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
202407,IND,BRA,851712,Export,54216462.45,1445820.45,1445820.45,kg,Telephones for cellular networks / smartphones,1,37.4988,0.2367,0.0411,0.1879,0.1879,-0.2363,80989532.05,37252937.54,0.0004,0.0,0,54216462.45,1.0,0.0,0,NORMAL,0,RULE_BASED_HEURISTIC
